Brand Label Serial Number,Brand Label Name,License Type Code,License Class Code,License Class Description,Product Description,Wholesaler License Serial Number,Wholesaler Name,Domestic (D) or Imported (I),Brand Label Expiration Date
5138833,STONE OLD GUARDIAN,650,G,NO FEE BEER,ALE,1010716,U B DISTRIBUTORS LLC,D,06/30/2018
5138834,STONE ENJOY BY IPA,650,1,ALE,ALE,1010716,U B DISTRIBUTORS LLC,D,06/30/2018
5138838,STONE COFFEE MILK STOUT,650,4,STOUT,STOUT,1010716,U B DISTRIBUTORS LLC,D,06/30/2018
5138839,STONE GO TO IPA,650,1,ALE,ALE,1010716,U B DISTRIBUTORS LLC,D,06/30/2018
5138840,STONE IPA,650,1,ALE,ALE,1010716,U B DISTRIBUTORS LLC,D,06/30/2018
5138841,STONE DELICIOUS IPA,650,1,ALE,ALE,1010716,U B DISTRIBUTORS LLC,D,06/30/2018
5138842,STONE RUINTEN IPA,650,G,NO FEE BEER,ALE,1010716,U B DISTRIBUTORS LLC,D,06/30/2018
5138843,STONE RUINTEN DOUBLE IPA,650,1,ALE,ALE,1010716,U B DISTRIBUTORS LLC,D,06/30/2018
5138846,OSKAR BLUES DEATH BY COCONUT,650,3,PORTER,PORTER,1010716,U B DISTRIBUTORS LLC,D,06/30/2018
5138847,OSKAR BLUES HOTBOX COFFEE PORTER,650,G,NO FEE BEER,PORTER,1010716,U B DISTRIBUTORS LLC,D,06/30/2018
5138848,OSKAR BLUES IPA,650,1,ALE,ALE,1010716,U B DISTRIBUTORS LLC,D,06/30/2018
5139240,AGAINST THE GRAIN T.REX-ARCANA,650,G,NO FEE BEER,STOUT,1205593,TWELVE PERCENT LLC,D,06/30/2018
5138851,BUD LIGHT LIME CHERRY-AHH-RITA,650,B,MALT BEVERAGES & COOLERS,FLAVORED MALT BEVERAGE,2504772,ANHEUSER BUSCH LLC,D,06/30/2018
5138865,GENESEE BREW HOUSE ORANGE HONEY,650,B,MALT BEVERAGES & COOLERS,BELGIAN WHITE FLAVORED MALT BEVERAGE,3141489,HIGH FALLS OPERATING CO LLC/LICENSING CO LLC,D,06/30/2018
5138870,DOG TAG BREWING LEGACY LAGER SMALL,650,G,NO FEE BEER,BEER/LAGER,3011195,PABST BREWING COMPANY LLC,D,06/30/2018
5138902,SMIRNOFF ICE ELECTRIC WATERMELON,650,B,MALT BEVERAGES & COOLERS,MALT BEVERAGES SPECIALTIES,1053240,DIAGEO BEER COMPANY USA ,I,06/30/2018
5138903,ANCHOR DRY HOPPED STEAM,650,1,ALE,ALE,2010295,OAK BEVERAGE INC,D,06/30/2018
5138907,SMIRNOFF ICE APPLE SANGRIA,650,G,NO FEE BEER,FLAVORED MALT BEVERAGE,1053240,DIAGEO BEER COMPANY USA ,D,06/30/2018
5138908,DOS EQUIS BLANCA,650,2,BEER & LAGER,BEER/LAGER,1050556,HEINEKEN USA INCORPORATED,I,06/30/2018
5138914,BELLS WINTER WHITE ALE,650,1,ALE,ALE,2504784,T J SHEEHAN DISTRIBUTING INC,D,06/30/2018
5138915,BELLS LAGER OF LAKES,650,2,BEER & LAGER,BEER/LAGER,2504784,T J SHEEHAN DISTRIBUTING INC,D,06/30/2018
5138918,BELLS EXPEDITION STOUT,650,4,STOUT,STOUT,2504784,T J SHEEHAN DISTRIBUTING INC,D,06/30/2018
5138919,BELLS BEST BROWN ALE,650,1,ALE,ALE,2504784,T J SHEEHAN DISTRIBUTING INC,D,06/30/2018
5138920,SMIRNOFF ICE GRAPE,650,B,MALT BEVERAGES & COOLERS,FLAVORED MALT BEVERAGE,1053240,DIAGEO BEER COMPANY USA ,D,06/30/2018
5138921,SMIRNOFF ICE RASPBERRY,650,B,MALT BEVERAGES & COOLERS,FLAVORED MALT BEVERAGES,1053240,DIAGEO BEER COMPANY USA ,D,06/30/2018
5138922,SMIRNOFF ICE GREEN APPLE,650,B,MALT BEVERAGES & COOLERS,FLAVORED MALT BEVERAGES,1053240,DIAGEO BEER COMPANY USA ,D,06/30/2018
5138923,PARADOX BREWERY FOREVER WILD SERIES,650,G,NO FEE BEER,BRETT PALE ALE APRICOT ALE,2189534,PARADOX BREWERY LLC,D,06/30/2018
5138925,GREAT LAKES BREWING CO BARREL AGED,650,G,NO FEE BEER,TRIPEL DOG DARE BELGIAN STYLE TRIPEL,3003009,TRY IT DISTRIBUTING CO INC,D,06/30/2018
5138929,BLUE LINE BREWERY BLUFF ISLAND GOLD,650,G,NO FEE BEER,ALE,2196199,BLUE LINE BREWERY LLC,D,06/30/2018
5138930,BLUE LINE BREWERY SPLIT ROCK ALE,650,G,NO FEE BEER,ALE,2196199,BLUE LINE BREWERY LLC,D,06/30/2018
5138931,BLUE LINE BREWERY MCKENZIE RED ALE,650,G,NO FEE BEER,ALE,2196199,BLUE LINE BREWERY LLC,D,06/30/2018
5138932,90 MILLER DOUBLE INDIA PALE ALE,650,G,NO FEE BEER,ALE,2196199,BLUE LINE BREWERY LLC,D,06/30/2018
5138933,BLUE LINE BREWERY LEANING PINE IPA,650,G,NO FEE BEER,ALE,2196199,BLUE LINE BREWERY LLC,D,06/30/2018
5138934,BLUE LINE BREWERY OLD MOUNTAIN MILK,650,G,NO FEE BEER,STOUT,2196199,BLUE LINE BREWERY LLC,D,06/30/2018
5138935,SMUTTYNOSE SMUTTLABS FLANDERS RED,650,G,NO FEE BEER,FLAVORED MALT BEVERAGE,1010716,U B DISTRIBUTORS LLC,D,06/30/2018
5138939,VICTORY FRISCHE WEISSE,650,G,NO FEE BEER,BEER/LAGER,1010716,U B DISTRIBUTORS LLC,D,06/30/2018
5138940,ANDERSON VALLEY BARREL AGED GT GOSE,650,G,NO FEE BEER,ALE,1010716,U B DISTRIBUTORS LLC,D,06/30/2018
5138941,ANDERSON VALLEY GT GOSE,650,G,NO FEE BEER,FLAVORED MALT BEVERAGE,1010716,U B DISTRIBUTORS LLC,D,06/30/2018
5138945,VICTORY SELENE SAISON,650,G,NO FEE BEER,ALE,1010716,U B DISTRIBUTORS LLC,D,06/30/2018
5138946,CARTON OF MILK,650,G,NO FEE BEER,STOUT,1010716,U B DISTRIBUTORS LLC,D,06/30/2018
5138947,CARTON RED RYE RETURNING,650,G,NO FEE BEER,ALE,1010716,U B DISTRIBUTORS LLC,D,06/30/2018
5138948,CARTON EPITOME,650,G,NO FEE BEER,ALE,1010716,U B DISTRIBUTORS LLC,D,06/30/2018
5138949,CARTON ALL ORANGE EVERYTHING,650,G,NO FEE BEER,ALE,1010716,U B DISTRIBUTORS LLC,D,06/30/2018
5138950,CARTON THE WIT WHALE,650,G,NO FEE BEER,ALE,1010716,U B DISTRIBUTORS LLC,D,06/30/2018
5138951,CARTON EDEN,650,G,NO FEE BEER,FLAVORED MALT BEVERAGE,1010716,U B DISTRIBUTORS LLC,D,06/30/2018
5138952,CARTON RICKEY,650,G,NO FEE BEER,ALE,1010716,U B DISTRIBUTORS LLC,D,06/30/2018
5138953,CARTON DECOY WINTER WARMER,650,G,NO FEE BEER,FLAVORED MALT BEVERAGE,1010716,U B DISTRIBUTORS LLC,D,06/30/2018
5138954,BEAUS ALL NATURAL BREWING CO ONE PING,650,G,NO FEE BEER,ONLY PORTER,2183995,REMARKABLE LIQUIDS LLC,I,06/30/2018
5138955,BEAUS ALL NATURAL BREWING CO GINGER,650,G,NO FEE BEER,WOLF BEER/LAGER,2183995,REMARKABLE LIQUIDS LLC,I,06/30/2018
5138956,BEAUS ALL NATURAL BREWING CO RETURN,650,G,NO FEE BEER,THE MUMME BEER/LAGER,2183995,REMARKABLE LIQUIDS LLC,I,06/30/2018
5138957,BEAUS ALL NATURAL BREWING CO ELEPHANT,650,G,NO FEE BEER,MONSOON FLAVORED MALT BEVERAGE,2183995,REMARKABLE LIQUIDS LLC,I,06/30/2018
5138958,PERENNIAL ARTISAN ALES GLITTER & GOLD,650,G,NO FEE BEER,FLAVORED MALT BEVERAGE,2183995,REMARKABLE LIQUIDS LLC,D,06/30/2018
5138959,PERENNIAL ARTISAN ALES FOEDER SAISON,650,G,NO FEE BEER,ALE,2183995,REMARKABLE LIQUIDS LLC,D,06/30/2018
5138961,CARTON 077XX,650,G,NO FEE BEER,ALE,1010716,U B DISTRIBUTORS LLC,D,06/30/2018
5138962,CARTON BRUNCH DINNER GRUB,650,G,NO FEE BEER,ALE,1010716,U B DISTRIBUTORS LLC,D,06/30/2018
5138963,CARTON REGULAR COFFEE,650,G,NO FEE BEER,FLAVORED MALT BEVERAGE,1010716,U B DISTRIBUTORS LLC,D,06/30/2018
5138964,CARTON GILDED LILY,650,G,NO FEE BEER,FLAVORED MALT BEVERAGE,1010716,U B DISTRIBUTORS LLC,D,06/30/2018
5138965,CARTON ORANGE SWISHER,650,G,NO FEE BEER,FLAVORED MALT BEVERAGE,1010716,U B DISTRIBUTORS LLC,D,06/30/2018
5138966,CARTON COSMONAUT,650,G,NO FEE BEER,FLAVORED MALT BEVERAGE,1010716,U B DISTRIBUTORS LLC,D,06/30/2018
5138967,CARTON SQUASHENATOR,650,G,NO FEE BEER,FLAVORED MALT BEVERGAE,1010716,U B DISTRIBUTORS LLC,D,06/30/2018
5138968,CARTON 077-07302,650,G,NO FEE BEER,ALE,1010716,U B DISTRIBUTORS LLC,D,06/30/2018
5138969,CARTON CAFE Y CHURRO,650,G,NO FEE BEER,FLAVORD MALT BEVERAGE,1010716,U B DISTRIBUTORS LLC,D,06/30/2018
5138970,CARTON IRISH COFFEE,650,G,NO FEE BEER,FLAVORED MALT BEVERAGE,1010716,U B DISTRIBUTORS LLC,D,06/30/2018
5138971,CARTON SHIP WRECK PORTER,650,G,NO FEE BEER,PORTER,1010716,U B DISTRIBUTORS LLC,D,06/30/2018
5138972,CARTON DALTONS KRIEK,650,G,NO FEE BEER,FLAVORED MALT BEVERAGE,1010716,U B DISTRIBUTORS LLC,D,06/30/2018
5138975,VICTORY VITAL IPA,650,1,ALE,ALE,1010716,U B DISTRIBUTORS LLC,D,06/30/2018
5138976,VICTORY JAVA CASK,650,G,NO FEE BEER,FLAVORED MALT BEVERAGE,1010716,U B DISTRIBUTORS LLC,D,06/30/2018
5138980,LAVERY RAUCH LAGER BIER,650,G,NO FEE BEER,BEER/LAGER,3153252,AJ'S BEER WAREHOUSE LLC,D,06/30/2018
5138981,LAVERY IMPERIAL FRENCH STYLE,650,G,NO FEE BEER,BEER/ LAGER,3153252,AJ'S BEER WAREHOUSE LLC,D,06/30/2018
5138982,LAVERY THE DEVILS DARK SIDE PUMPKIN,650,G,NO FEE BEER,STOUT BEER/LAGER,3153252,AJ'S BEER WAREHOUSE LLC,D,06/30/2018
5138983,LAVERY DULACHAN IPA,650,G,NO FEE BEER,BEER/LAGER,3153252,AJ'S BEER WAREHOUSE LLC,D,06/30/2018
5138984,LAVERY THE DEVILS PUMPKIN ALE,650,G,NO FEE BEER,BEER/LAGER,3153252,AJ'S BEER WAREHOUSE LLC,D,06/30/2018
5138985,LAVERY BERLINER WEISSE,650,G,NO FEE BEER,BEER/LAGER,3153252,AJ'S BEER WAREHOUSE LLC,D,06/30/2018
5138986,LAVERY ULSTER BREAKFAST STOUT,650,G,NO FEE BEER,BEER/LAGER,3153252,AJ'S BEER WAREHOUSE LLC,D,06/30/2018
5138987,LAVERY LABEALTAINE WHEAT,650,G,NO FEE BEER,BEER/LAGER,3153252,AJ'S BEER WAREHOUSE LLC,D,06/30/2018
5138988,LAVERY BELFAST BLACK,650,G,NO FEE BEER,BEER/LAGER,3153252,AJ'S BEER WAREHOUSE LLC,D,06/30/2018
5138989,LAVERY 1847 RYE STOUT,650,G,NO FEE BEER,BEER/LAGER,3153252,AJ'S BEER WAREHOUSE LLC,D,06/30/2018
5138990,LAVERY IMPERIAL RED ALE,650,G,NO FEE BEER,BEER/LAGER,3153252,AJ'S BEER WAREHOUSE LLC,D,06/30/2018
5138991,LAVERY MADRA ALLTA IPA,650,G,NO FEE BEER,BEER/LAGER,3153252,AJ'S BEER WAREHOUSE LLC,D,06/30/2018
5138992,LAVERY LIOPARD OIR ALE,650,G,NO FEE BEER,BEER/LAGER,3153252,AJ'S BEER WAREHOUSE LLC,D,06/30/2018
5138993,BIG DITCH WEGMANS BERLINER WEISSE,650,G,NO FEE BEER,ALE,3154231,BIG DITCH BREWING COMPANY LLC,D,06/30/2018
5138994,GREEN POINT BEER & ALE SMASH STREET,650,G,NO FEE BEER,EXTRA PALE ALE ALE,1268251,7 N 15TH ST CORP,D,06/30/2018
5138995,GREENPOINT BEER & ALE INSTANT,650,G,NO FEE BEER,CREDIBILITY ALE,1268251,7 N 15TH ST CORP,D,06/30/2018
5138996,LAGUNITAS FUSION 43,650,G,NO FEE BEER,ALE,1010716,U B DISTRIBUTORS LLC,D,06/30/2018
5138998,LAGUNITAS FUSION 46,650,G,NO FEE BEER,ALE,1010716,U B DISTRIBUTORS LLC,D,06/30/2018
5138999,LAGUNITAS FUSION 45,650,G,NO FEE BEER,ALE,1010716,U B DISTRIBUTORS LLC,D,06/30/2018
5139000,LAGUNITAS FUSION 44,650,G,NO FEE BEER,ALE,1010716,U B DISTRIBUTORS LLC,D,06/30/2018
5139002,GREAT LAKES BREWING CO BARREL AGED,650,G,NO FEE BEER,BLACKOUT STOUT IN BOURBON BARRELS,3003009,TRY IT DISTRIBUTING CO INC,D,06/30/2018
5139003,PIPE WORKS DEVILS LETTUCE,650,G,NO FEE BEER,FLAVORED MALT BEVERAGE,1296995,SARENE CRAFT BEER DISTRIBUTORS LLC,D,06/30/2018
5139004,PIPEWORKS IMPERIAL END OF DAYS,650,G,NO FEE BEER,FLAVORED MALT BEVERAGE,1296995,SARENE CRAFT BEER DISTRIBUTORS LLC,D,06/30/2018
5139005,GLUTENBERG WHITE,650,G,NO FEE BEER,FLAVORED MALT BEVERAGE,1010716,U B DISTRIBUTORS LLC,I,06/30/2018
5139006,GREAT DIVIDE BARREL AGED YETI IMPERIAL,650,G,NO FEE BEER,STOUT FLAVORED MALT BEVERAGE,1010716,U B DISTRIBUTORS LLC,D,06/30/2018
5139008,CRABBIES RASPBERRY ALCOHOLIC GINGER,650,G,NO FEE BEER,BEER FLAVORED MALT BEVERAGE,1010716,U B DISTRIBUTORS LLC,I,06/30/2018
5139020,LYTT FRT PNCH,650,G,NO FEE BEER,FLAVORED MALT BEVERAGE,1010894,S K I WHOLESALE BEER CORP,D,06/30/2018
5139021,LYTT HARD CHERRY LIME,650,G,NO FEE BEER,FLAVORED MALT BEVERAGE,1010894,S K I WHOLESALE BEER CORP,D,06/30/2018
5139022,LYTT HARD PEACH TEA,650,G,NO FEE BEER,FLAVORED MALT BEVERAGE,1010894,S K I WHOLESALE BEER CORP,D,06/30/2018
5139023,OLDE ENGLISH HG800,650,G,NO FEE BEER,MALT LIQUOR,2195946,MILLERCOORS LLC,D,06/30/2018
5139024,KEYSTONE LIGHT,650,2,BEER & LAGER,BEER/LAGER,2195946,MILLERCOORS LLC,D,06/30/2018
5139028,MIKES CHILLED CHERRY HARD LEMONADE,650,B,MALT BEVERAGES & COOLERS,FLAVORED MALT BEVERAGE,1271684,MARK ANTHONY BRANDS INC,D,06/30/2018
5139030,SAMUEL ADAMS CHAI IPA,650,B,MALT BEVERAGES & COOLERS,FLAVORED MALT BEVERAGES SPECIALTIES,1281413,AMERICAN CRAFT BREWERY LLC ,D,06/30/2018
5139031,GRIMM PULSE WAVE,650,G,NO FEE BEER,ALE,1010716,U B DISTRIBUTORS LLC,D,06/30/2018
5139032,GRIMM ECHOPLEX,650,G,NO FEE BEER,ALE,1010716,U B DISTRIBUTORS LLC,D,06/30/2018
5139033,GRIMM LUMEN,650,G,NO FEE BEER,ALE,1010716,U B DISTRIBUTORS LLC,D,06/30/2018
5139034,GRIMM MAPLE BOURBON DOUBLE NEGATIVE,650,G,NO FEE BEER,FLAVORED MALT BEVERAGE,1010716,U B DISTRIBUTORS LLC,D,06/30/2018
5139035,GRIMM VACAY,650,G,NO FEE BEER,ALE,1010716,U B DISTRIBUTORS LLC,D,06/30/2018
5139036,GRIMM MAGNETIC COMPASS,650,G,NO FEE BEER,ALE,1010716,U B DISTRIBUTORS LLC,D,06/30/2018
5139037,GRIMM RAINBOW DOME,650,G,NO FEE BEER,FLAVORED MALT BEVERAGE,1010716,U B DISTRIBUTORS LLC,D,06/30/2018
5139038,OTHER HALF SUNSET AT THE OASIS,650,G,NO FEE BEER,FARMHOUSE ALE W/ DATES AND LIMES ALE,1266867,OTHER HALF BREWING COMPANY INC ,D,06/30/2018
5139039,OTHER HALF/HOLY MOUNTAIN BY & BY 100%,650,G,NO FEE BEER,BRETTANOMYCES FERMENTED IPA ALE,1266867,OTHER HALF BREWING COMPANY INC ,D,06/30/2018
5139040,OTHER HALF MYLAR BAGS IMPERIAL IPA,650,G,NO FEE BEER,ALE,1266867,OTHER HALF BREWING COMPANY INC ,D,06/30/2018
5139041,OTHER HALF BREWING BROCOLLI IMPERIAL,650,G,NO FEE BEER,IPA ALE,1266867,OTHER HALF BREWING COMPANY INC ,D,06/30/2018
5139042,OTHER HALF BREWING MONSTROUS CLOUDS,650,G,NO FEE BEER,IMPERIAL STOUT STOUT,1266867,OTHER HALF BREWING COMPANY INC ,D,06/30/2018
5139043,PIPEWORKS DEVILS LETTUCE,650,G,NO FEE BEER,FLAVORED MALT BEVERAGE,1296995,SARENE CRAFT BEER DISTRIBUTORS LLC,D,06/30/2018
5139044,GRIMM RAINBOW IN CURVED AIR,650,G,NO FEE BEER,FLAVORED MALT BEVERAGE,1010716,U B DISTRIBUTORS LLC,D,06/30/2018
5139045,GRIMM BARREL AGED DOUBLE NEGATIVE,650,G,NO FEE BEER,STOUT,1010716,U B DISTRIBUTORS LLC,D,06/30/2018
5139046,GRIMM SUPER SYMMETRY,650,G,NO FEE BEER,FLAVORED MALT BEVERAGE,1010716,U B DISTRIBUTORS LLC,D,06/30/2018
5139047,GRIMM AFTERIMAGE,650,G,NO FEE BEER,ALE,1010716,U B DISTRIBUTORS LLC,D,06/30/2018
5139048,GRIMM PURPLE PROSE,650,G,NO FEE BEER,FLAVORED MALT BEVERAGE,1010716,U B DISTRIBUTORS LLC,D,06/30/2018
5139049,GRIMM SUPER SPRUCE,650,G,NO FEE BEER,FLAVORED MALT BEVERAGE,1010716,U B DISTRIBUTORS LLC,D,06/30/2018
5139050,GRIMM SUBLIMINAL MESSAGE,650,G,NO FEE BEER,FLAVORED MALT BEVERAGE,1010716,U B DISTRIBUTORS LLC,D,06/30/2018
5139058,ROOTS TO BOOTS BIERE DE GARDE,650,G,NO FEE BEER,ALE,1270256,MANHATTAN BEER DISTRIBUTORS ,D,06/30/2018
5139060,R S TAYLOR & SONS ENGLISH ALE,650,G,NO FEE BEER,ALE,2200055,R S TAYLOR & SONS BREWERY LLC,D,06/30/2018
5139061,R S TAYLOR & SONS BLACK CREEK STOUT,650,G,NO FEE BEER,STOUT,2200055,R S TAYLOR & SONS BREWERY LLC,D,06/30/2018
5139062,R S TAYLOR & SONS IPA,650,G,NO FEE BEER,ALE,2200055,R S TAYLOR & SONS BREWERY LLC,D,06/30/2018
5139063,R S TAYLOR & SONS NUT BROWN ALE,650,G,NO FEE BEER,ALE,2200055,R S TAYLOR & SONS BREWERY LLC,D,06/30/2018
5139067,PEEKSKILL BREWING UNCOMMON RYE LAGER,650,G,NO FEE BEER,BEER/LAGER,1264856,SUBLIME FOOD & BEVERAGE CORP,D,06/30/2018
5139068,CIA VELOUTE,650,G,NO FEE BEER,ALE,2200245,"CULINARY INSTITUTE OF AMERICA, THE",D,06/30/2018
5139069,CIA SOIGNE SAISON,650,G,NO FEE BEER,ALE,2200245,"CULINARY INSTITUTE OF AMERICA, THE",D,06/30/2018
5139071,FULL SAIL HOP PURSUIT IPA,650,1,ALE,ALE,1010716,U B DISTRIBUTORS LLC,D,06/30/2018
5139072,FULL SAIL BLOOD ORANGE WHEAT ALE,650,B,MALT BEVERAGES & COOLERS,FLAVORED MALT BEVERAGE,1010716,U B DISTRIBUTORS LLC,D,06/30/2018
5139073,FIRESTONE WALKER HELLDORADO,650,G,NO FEE BEER,ALE,1010716,U B DISTRIBUTORS LLC,D,06/30/2018
5139074,FIRESTONE WALKER BRETTA WEISSE,650,G,NO FEE BEER,BEER/LAGER,1010716,U B DISTRIBUTORS LLC,D,06/30/2018
5139077,SNAKE RIVER ZONKER,650,G,NO FEE BEER,STOUT,1010716,U B DISTRIBUTORS LLC,D,06/30/2018
5139078,SNAKE RIVER PALE ALE,650,G,NO FEE BEER,ALE,1010716,U B DISTRIBUTORS LLC,D,06/30/2018
5139079,SNAKE RIVER PAKOS IPA,650,G,NO FEE BEER,ALE,1010716,U B DISTRIBUTORS LLC,D,06/30/2018
5139080,SNAKE RIVER PAKITOS IPA,650,G,NO FEE BEER,ALE,1010716,U B DISTRIBUTORS LLC,D,06/30/2018
5139081,SNAKE RIVER MONARCH,650,G,NO FEE BEER,ALE,1010716,U B DISTRIBUTORS LLC,D,06/30/2018
5139082,SNAKE RIVER JENNY LAKE LAGER,650,G,NO FEE BEER,ALE,1010716,U B DISTRIBUTORS LLC,D,06/30/2018
5139083,FIRESTONE WALKER BARRELWORKS KRIEKY,650,G,NO FEE BEER,BONES FLAVORED MALT BEVERAGE,1010716,U B DISTRIBUTORS LLC,D,06/30/2018
5139085,SARANAC MALT HOUND ALE,650,G,NO FEE BEER,ALE,2503534,MATT BREWING CO INC,D,06/30/2018
5139087,GREAT LAKES BREWING CO BARLEY WINE ALE,650,G,NO FEE BEER,AGED BOURBON BARRELS FLAVORED MALT BEV,3003009,TRY IT DISTRIBUTING CO INC,D,06/30/2018
5139095,ABITA BIG EASY IPA,650,B,MALT BEVERAGES & COOLERS,FLAVORED MALT BEVERAGE,1010716,U B DISTRIBUTORS LLC,D,06/30/2018
5139104,LEFT HAND HARD WIRED NITRO,650,G,NO FEE BEER,FLAVORED MALT BEVERAGE,1010716,U B DISTRIBUTORS LLC,D,06/30/2018
5139105,LEFT HAND PRIDE RUNS DEEP,650,G,NO FEE BEER,FLAVORED MALT BEVERAGE,1010716,U B DISTRIBUTORS LLC,D,06/30/2018
5139107,LAKEFRONT PUMPKIN,650,B,MALT BEVERAGES & COOLERS,FLAVORED MALT BEVERAGE,1010716,U B DISTRIBUTORS LLC,D,06/30/2018
5139109,LAKEFRONT HOP JOCKEY DOUBLE IPA,650,1,ALE,ALE,1010716,U B DISTRIBUTORS LLC,D,06/30/2018
5139110,LAKEFRONT INDIA PALE,650,1,ALE,ALE,1010716,U B DISTRIBUTORS LLC,D,06/30/2018
5139111,LAKEFRONT GROWING POWER FARNHOUSE,650,1,ALE,STYLE ORGANIC ALE,1010716,U B DISTRIBUTORS LLC,D,06/30/2018
5139112,LAKEFRONT FUEL CAFE,650,B,MALT BEVERAGES & COOLERS,FLAVORED MALT BEVERAGE,1010716,U B DISTRIBUTORS LLC,D,06/30/2018
5139113,LAKEFRONT FIXED GEAR AMERICAN RED IPA,650,1,ALE,ALE,1010716,U B DISTRIBUTORS LLC,D,06/30/2018
5139114,LAKEFRONT SMASH SINGLE MALT & SINGLE,650,B,MALT BEVERAGES & COOLERS,HOP FLAVORED MALT BEVERAGE,1010716,U B DISTRIBUTORS LLC,D,06/30/2018
5139115,GREEN FLASH NATURA MORTA CHERRY,650,G,NO FEE BEER,ALE,1010716,U B DISTRIBUTORS LLC,D,06/30/2018
5139116,GREEN FLASH NATURA MORTA PLUM,650,G,NO FEE BEER,ALE,1010716,U B DISTRIBUTORS LLC,D,06/30/2018
5139117,ALPINE BEER COMPANY PURE HOPPINESS,650,1,ALE,ALE,1010716,U B DISTRIBUTORS LLC,D,06/30/2018
5139118,ALPINE BEER COMPANY NELSON,650,G,NO FEE BEER,ALE,1010716,U B DISTRIBUTORS LLC,D,06/30/2018
5139119,FIRESTONE WALKER NITRO MERLIN,650,4,STOUT,STOUT,1010716,U B DISTRIBUTORS LLC,D,06/30/2018
5139120,FIRESTONE WALKER LUPONIC DISTORTION,650,1,ALE,ALE,1010716,U B DISTRIBUTORS LLC,D,06/30/2018
5139121,LAGUNITAS STOOPID WIT ALE,650,1,ALE,ALE,1010716,U B DISTRIBUTORS LLC,D,06/30/2018
5139122,LAGUNITAS 12TH OF NEVER ALE,650,1,ALE,ALE,1010716,U B DISTRIBUTORS LLC,D,06/30/2018
5139123,SMUTTYNOSE VUNDERBAR PILSNER,650,2,BEER & LAGER,BEER/LAGER,1010716,U B DISTRIBUTORS LLC,D,06/30/2018
5139129,BALLANTINE BREWERS GOLD,650,G,NO FEE BEER,ALE,3011195,PABST BREWING COMPANY LLC,D,06/30/2018
5139139,NINKASI HOP COOLER CITRUS IPA,650,G,NO FEE BEER,FLAVORED MALT BEVERAGE,1010716,U B DISTRIBUTORS LLC,D,06/30/2018
5139141,NINKASI HELLES BELLES,650,G,NO FEE BEER,BEER/LAGER,1010716,U B DISTRIBUTORS LLC,D,06/30/2018
5139162,CONEY ISLAND HARD CHERRY CREAM ALE,650,1,ALE,ALE,1281413,AMERICAN CRAFT BREWERY LLC ,D,06/30/2018
5139163,GUINNESS ANTWERPEN STOUT,650,4,STOUT,STOUT,1053240,DIAGEO BEER COMPANY USA ,I,06/30/2018
5139164,BOONES FARM STRAWBERRY DAIQUIRI,650,B,MALT BEVERAGES & COOLERS,FLAVORED MALT BEVERAGE,1270256,MANHATTAN BEER DISTRIBUTORS ,D,06/30/2018
5139165,BOONES FARM FUZZY NAVEL,650,B,MALT BEVERAGES & COOLERS,FLAVORED MALT BEVERAGE,1270256,MANHATTAN BEER DISTRIBUTORS ,D,06/30/2018
5139166,BOONES FARM BLUE HAWAIIAN,650,B,MALT BEVERAGES & COOLERS,FLAVORED MALT BEVERAGE,1270256,MANHATTAN BEER DISTRIBUTORS ,D,06/30/2018
5139172,ALLTECHS LEXINGTON COLLEGE HEIGHTS ALE,650,G,NO FEE BEER,ALE,1010716,U B DISTRIBUTORS LLC,D,06/30/2018
5139173,ALLTECHS LEXINGTON KENTUCKY OLD,650,G,NO FEE BEER,FASHIONED BARREL ALE ALE,1010716,U B DISTRIBUTORS LLC,D,06/30/2018
5139174,ALLTECHS LEXINGTON KENTUCKY RYE BARREL,650,G,NO FEE BEER,IPA ALE,1010716,U B DISTRIBUTORS LLC,D,06/30/2018
5139175,ALLTECHS LEXINGTON KENTUCKY EXTENDED,650,G,NO FEE BEER,AGE STOUT STOUT,1010716,U B DISTRIBUTORS LLC,D,06/30/2018
5139176,ALLTECHS LEXINGTON KENTUCKY RACE DAY,650,G,NO FEE BEER,SESSION IPA ALE,1010716,U B DISTRIBUTORS LLC,D,06/30/2018
5139177,ALLTECHS LEXINGTON KENTUCKY WHITE ALE,650,G,NO FEE BEER,ALE,1010716,U B DISTRIBUTORS LLC,D,06/30/2018
5139178,HEAVILY BREWING BUSHWHACKER BROWN ALE,650,G,NO FEE BEER,ALE,3154529,HEAVILY BREWING COMPANY LLC,D,06/30/2018
5139180,STONE FARKING WHEATON W00TSTOUT,650,G,NO FEE BEER,STOUT,1010716,U B DISTRIBUTORS LLC,D,06/30/2018
5139181,STONE SINGLE HOP IPA,650,G,NO FEE BEER,ALE,1010716,U B DISTRIBUTORS LLC,D,06/30/2018
5139182,STONE IMPERIAL RUSSIAN STOUT,650,G,NO FEE BEER,STOUT,1010716,U B DISTRIBUTORS LLC,D,06/30/2018
5139183,STONE CHAI SPICED IMPERIAL RUSSIAN,650,G,NO FEE BEER,STOUT STOUT,1010716,U B DISTRIBUTORS LLC,D,06/30/2018
5139184,STONE OAKED ARROGANT BASTARD ALE,650,G,NO FEE BEER,ALE,1010716,U B DISTRIBUTORS LLC,D,06/30/2018
5139185,STONE PATASKALA RED X IPA,650,G,NO FEE BEER,ALE,1010716,U B DISTRIBUTORS LLC,D,06/30/2018
